id,name,popularity,total_rating,Genres,Adventure,Arcade,Fighting,Hack and slash/Beat 'em up,Indie,Music,Other,Pinball,Platform,Point-and-click,Puzzle,Quiz/Trivia,Racing,Real Time Strategy (RTS),Role-playing (RPG),Shooter,Simulator,Sport,Strategy,Tactical,Turn-based strategy (TBS),Visual Novel,Game Engines,4A Engine,Amazon Lumberyard,AnvilNext,Apex,Chrome Engine,Creation Engine,CryEngine,Decima,Dunia Engine,Evolution,Fox Engine,Frostbite,GameMaker: Studio,IW Engine,Ignite Engine,KT Engine,MonoGame,OEngine,Other,RAGE,REDengine,Silk Engine,Unity 2017,Unity 2018,Unity 4,Unity,id Tech 5,Game Modes,Co-operative,Massively Multiplayer Online (MMO),Multiplayer,Other,Single player,Split screen
86495,Johnny Turbo's Arcade: Gate Of Doom,1.0,60.0,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
27505,Flip Wars,1.44578216048949,43.25,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,0,0,0,0,0,0
104969,Sumikko Gurashi: Atsumare! Sumikko Town,1.6896438643667608,70.37262342373747,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
115751,Moto Rush GT,1.4334711958560147,70.37262342373747,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
102306,Jurassic Pinball,1.445775230718781,70.37262342373747,Pinball,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
112670,Saboteur!,1.0,67.0,Adventure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
114135,Guilty Gear 20th Anniversary Edition,1.0,87.0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
59111,Tobeyo!! Dragon!,1.0,70.37262342373747,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
109463,Assassin's Creed: Odyssey - Cloud Version,1.438042460393817,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
57547,Blade II: The Return of Evil,1.0,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
77648,SteamWorld Heist: Ultimate Edition,1.0,80.0,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
110058,SEGA AGES GAIN GROUND,3.006019722202703,70.37262342373747,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
110069,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,10.80720753076877,92.07264156486715,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
26761,Splatoon 2,9.915643209789788,82.83329641682505,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
109258,Gesshizu: Gajigaji Nakama wo Sodateyou,1.0,70.37262342373747,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
110805,SEGA AGES SHINOBI,1.0,70.37262342373747,Arcade,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
109596,SEGA AGES Phantasy Star,1.6686732407342342,90.0,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
95025,Johnny Turbo's Arcade: Bad Dudes,1.0,60.0,Hack and slash/Beat 'em up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
125014,8-Ball Pocket,1.0,70.37262342373747,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Multiplayer,0,0,1,0,0,0
105590,VSR: Void Space Racing,1.4457781155331617,57.0,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
101175,LUNAXXX,1.4355223888205,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
74285,Membrane,1.0,87.0,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
51409,Physical Contact: SPEED,1.0,70.37262342373747,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
117301,Street Basketball,1.0,70.37262342373747,Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
51950,Ultra Hyperball,1.0,70.37262342373747,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
113076,3D Billiards: Pool & Snooker,1.0,70.37262342373747,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
103363,Arcade Archives SKY SKIPPER,1.0,70.37262342373747,Arcade,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
112088,99Vidas: Definitive Edition,1.0,70.37262342373747,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Multiplayer,0,0,1,0,0,0
74315,88 Heroes - 98 Heroes Edition,1.668604802481924,65.0,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
85050,Conga Master Party!,1.0,69.5,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
106288,Nintendo Labo: Toy-Con 03 - Vehicle Kit,1.0,73.0,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
105680,Phogs!,3.45177963543239,70.37262342373747,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
86378,Fire Emblem (Tentative Title),1.0,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
102075,Resident Evil 7: Biohazard - Cloud version,1.0,70.37262342373747,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
97980,World Neverland: Daily Life in the Elnea Kingdom,1.0,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
121226,Sniper Elite 3: Ultimate Edition,1.656605109082842,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
116527,ACA NEOGEO BASEBALL STARS 2,1.445779275703671,70.37262342373747,Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
109270,SEGA AGES SPACE HARRIER,1.668604802481924,70.37262342373747,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
107229,Chiki-Chiki Boxy Racers,1.44578216048949,70.37262342373747,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
112100,Funghi Explosion,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
69014,Castle of Heart,1.0,66.25,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
124130,ZikSquare,1.0,70.37262342373747,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
111759,Professional Farmer: Nintendo Switch Edition,6.862727588682529,70.37262342373747,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
115712,Detective Conan Skateboard Run: Kaito Kid and the Mysterious Treasure,1.0,70.37262342373747,Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
110881,Car Quest,1.445775230718781,70.37262342373747,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
120268,Zombie Driver: Immortal Edition,1431.951475008784,70.37262342373747,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Multiplayer,0,0,1,0,0,0
122290,"Momotaro Dentetsu: Showa, Heisei, Reiwa mo Teiban!",1.0,70.37262342373747,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
115281,BOX BOY! + BOX GIRL!,4.120426615031465,88.33333333333334,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
87818,Kyogeki Quartet Fighters,1.0,70.37262342373747,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Multiplayer,0,0,1,0,0,0
113485,Octahedron: Transfixed Edition,1.4457781155331617,60.0,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
102789,Jumping Joe & Friends,1.0,40.0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
28445,NAMCO MUSEUM,1.4457781155331617,76.83333333333334,Arcade,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
103106,Johnny Turbo's Arcade Joe and Mac Caveman Ninja,1.0,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
119509,Geki Yaba Runner Anniversary Edition,1.4647703441470812,70.37262342373747,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
130042,Lines XL,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
130981,Portal Dogs,1.0,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
115662,Machi Knights: Blood Bagos,3.006019722202703,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
74349,Tower of Babel,1.0,70.37262342373747,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
117018,Arcade Archives DONKEY KONG 3,1.422153957993099,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
109595,SEGA AGES Lightening Force: Quest for the Darkstar,1.0,77.0,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
110404,Elemenal Knights Online R,1.449491346118362,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
87197,Steredenn: Binary Stars,1.432161387944406,85.0,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
28830,The Snack World: TreJarers Gold,1.4457781155331617,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
68334,Picross S,1.6686671732997433,81.5,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
31996,Splash Blast Panic,1.0,70.37262342373747,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
37136,Metroid Prime 4,1.6686671732997433,70.37262342373747,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
26775,Shin Megami Tensei V,1.0,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
124009,Day and Night,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
57447,MUJO,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
109281,TowerFall,1.432161387944406,80.0,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
27298,Xenoblade Chronicles 2: Special Edition,1.0,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
36755,Qbics Paint,1.0,70.0,Indie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
36816,"Soldam: Drop, Connect, Erase",1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
70884,Physical Contact: 2048,1.0,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
103371,Fitness Boxing,1.0,74.0,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
121519,Harukanaru Toki no Naka de 7,2.560077872457823,70.37262342373747,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
74546,Knight Terrors,1.0,74.0,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
119074,Guacamelee! 2 Complete,1.44573653498795,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
87475,Superola and the Lost Burgers,1.0,74.0,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
95027,Garage,1.44578216048949,75.0,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
89553,Grid Mania,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
89235,Klondike Solitaire 2018,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
115491,Sail Forth,1.0,70.37262342373747,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
67205,Ise Shima Mystery Guide: The False Black Pearl,1.0,70.37262342373747,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
121766,Moero Crystal H,1.4443703450916852,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
105160,Koral,1.0,70.0,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
99165,Azuran Tales: Trials,1.0,70.0,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
27527,Vroom in the night sky,1.0,37.5,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
122244,Famicom Tantei Club: Kieta Koukeisha,1.0,70.37262342373747,Adventure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
