calories,carbs,category,fat,name,restaurant
230,3,"Egg Salad - V, G (Trio)",19,"Egg Salad - V, G (Trio)",Corner Bakery Cafe
410,23,Loaded Baked Potato w/Cheddar Cheese & Green Onion,28,Loaded Baked Potato w/Cheddar Cheese & Green Onion,Corner Bakery Cafe
210,28,Mom's Chicken Noodle - LF  (bowl),6,Mom's Chicken Noodle - LF  (bowl),Corner Bakery Cafe
230,8,Caesar Salad,20,Caesar Salad,Corner Bakery Cafe
350,3,All American Scrambler (with Bacon) - G (Whole Eggs),27,All American Scrambler (with Bacon) - G (Whole Eggs),Corner Bakery Cafe
540,38,Chicken Apple Sausage Panini (Whole Eggs),24,Chicken Apple Sausage Panini (Whole Eggs),Corner Bakery Cafe
110,110,"Chicken Apple Sausage, 2-patties",110,"Chicken Apple Sausage, 2-patties",Corner Bakery Cafe
50,50,"Oatmeal Toppings - Toasted Walnuts - VG, G",50,"Oatmeal Toppings - Toasted Walnuts - VG, G",Corner Bakery Cafe
330,72,"8-Grain Bagel - LF, VG",2,"8-Grain Bagel - LF, VG",Corner Bakery Cafe
270,33,Asian Wonton Salad (Café & Combo),8,Asian Wonton Salad (Café & Combo),Corner Bakery Cafe
710,21,Caesar Salad (Entrée),63,Caesar Salad (Entrée),Corner Bakery Cafe
70,16,"Seasonal Fruit Medley - LF, VG, G (Trio)",0,"Seasonal Fruit Medley - LF, VG, G (Trio)",Corner Bakery Cafe
210,18,Pasta Caprese Salad - V (Side),10,Pasta Caprese Salad - V (Side),Corner Bakery Cafe
280,26,Italian Wedding Soup w/ Parmesan Cheese  (bowl),13,Italian Wedding Soup w/ Parmesan Cheese  (bowl),Corner Bakery Cafe
330,37,Half Moon Cheese Ravioli - V (Combo),13,Half Moon Cheese Ravioli - V (Combo),Corner Bakery Cafe
340,43,Ham on Pretzel Bread - LF (Combo),10,Ham on Pretzel Bread - LF (Combo),Corner Bakery Cafe
680,85,Ham on Pretzel Bread - LF (Whole),20,Ham on Pretzel Bread - LF (Whole),Corner Bakery Cafe
255,35,Mom's Roast Beef on Sourdough Bread (Combo),4,Mom's Roast Beef on Sourdough Bread (Combo),Corner Bakery Cafe
480,75,Mom's Corned Beef on Caraway Rye Bread (Whole),4,Mom's Corned Beef on Caraway Rye Bread (Whole),Corner Bakery Cafe
380,39,Corned Beef Reuben (Combo),18,Corned Beef Reuben (Combo),Corner Bakery Cafe
350,7,All American Scrambler (with Sausage) (Whole Eggs),20,All American Scrambler (with Sausage) (Whole Eggs),Corner Bakery Cafe
540,35,Smoked Bacon & Cheddar Panini (Whole Eggs),32,Smoked Bacon & Cheddar Panini (Whole Eggs),Corner Bakery Cafe
170,170,"Harvest Toast - LF, VG",170,"Harvest Toast - LF, VG",Corner Bakery Cafe
150,150,"Oatmeal Toppings - Sweet Crisp, each - V",150,"Oatmeal Toppings - Sweet Crisp, each - V",Corner Bakery Cafe
340,73,"Blueberry Bagel - LF, VG",2,"Blueberry Bagel - LF, VG",Corner Bakery Cafe
360,12,Caesar Salad (Café & Combo),31,Caesar Salad (Café & Combo),Corner Bakery Cafe
820,23,Caesar Salad w/Roasted Chicken (Entrée),65,Caesar Salad w/Roasted Chicken (Entrée),Corner Bakery Cafe
280,2,Tuna Salad - G (Trio),20,Tuna Salad - G (Trio),Corner Bakery Cafe
100,26,"Seasonal Fruit Medley - LF, VG, G (Side)",0,"Seasonal Fruit Medley - LF, VG, G (Side)",Corner Bakery Cafe
320,48,"Roasted Tomato Basil w/Croutons - LF, V",12,"Roasted Tomato Basil w/Croutons - LF, V",Corner Bakery Cafe
330,53,"Penne with Marinara - V, LF (Combo)",8,"Penne with Marinara - V, LF (Combo)",Corner Bakery Cafe
415,37,Poblano Fresco Chicken on Poblano Cheese Bread - (Combo),20,Poblano Fresco Chicken on Poblano Cheese Bread - (Combo),Corner Bakery Cafe
830,74,Poblano Fresco Chicken on Poblano Cheese Bread - (Whole),39,Poblano Fresco Chicken on Poblano Cheese Bread - (Whole),Corner Bakery Cafe
250,32,Mom's Roasted Chicken on Harvest Bread (Combo),4,Mom's Roasted Chicken on Harvest Bread (Combo),Corner Bakery Cafe
110,12,Zesty Chicken Tortilla - LF,5,Zesty Chicken Tortilla - LF,Corner Bakery Cafe
190,6,All American Scrambler (with Sausage) (Egg Whites),3,All American Scrambler (with Sausage) (Egg Whites),Corner Bakery Cafe
460,460,Chicken Apple Sausage Panini (Egg Whites),460,Chicken Apple Sausage Panini (Egg Whites),Corner Bakery Cafe
330,330,"Oatmeal w/all toppings - LF, V, G* (Sweet Crisp not included)",330,"Oatmeal w/all toppings - LF, V, G* (Sweet Crisp not included)",Corner Bakery Cafe
1040,140,Baked French Toast w/Bacon & Scrambled Eggs (Egg Whites),39,Baked French Toast w/Bacon & Scrambled Eggs (Egg Whites),Corner Bakery Cafe
650,90,Cinnamon Crumb Muffin - V,30,Cinnamon Crumb Muffin - V,Corner Bakery Cafe
500,37,Harvest Salad w/Roasted Chicken (Café & Combo),26,Harvest Salad w/Roasted Chicken (Café & Combo),Corner Bakery Cafe
420,26,Mixed Greens Salad - V (Entrée),33,Mixed Greens Salad - V (Entrée),Corner Bakery Cafe
150,2,Avocado Wedge - VG (Trio),10,Avocado Wedge - VG (Trio),Corner Bakery Cafe
340,5,"Egg Salad - V, G (Side)",27,"Egg Salad - V, G (Side)",Corner Bakery Cafe
140,19,Mom's Chicken Noodle - LF  (cup),4,Mom's Chicken Noodle - LF  (cup),Corner Bakery Cafe
590,44,Big Al's Chili w/Cheddar Cheese (bowl),28,Big Al's Chili w/Cheddar Cheese (bowl),Corner Bakery Cafe
640,73,Half Moon Cheese Ravioli - V (Entrée),26,Half Moon Cheese Ravioli - V (Entrée),Corner Bakery Cafe
340,39,Tomato Mozzarella on Ciabatta Ficelle Bread - V (Combo),14,Tomato Mozzarella on Ciabatta Ficelle Bread - V (Combo),Corner Bakery Cafe
680,74,Tomato Mozzarella on Ciabatta Ficelle Bread - V (Whole),27,Tomato Mozzarella on Ciabatta Ficelle Bread - V (Whole),Corner Bakery Cafe
640,66,Mom's Tuna Salad on Harvest Bread (Whole),25,Mom's Tuna Salad on Harvest Bread (Whole),Corner Bakery Cafe
730,71,Corner Club (Whole),31,Corner Club (Whole),Corner Bakery Cafe
300,53,Pasta Marinara - V,6,Pasta Marinara - V,Corner Bakery Cafe
190,2,All American Scrambler (with Bacon) - G (Egg Whites),11,All American Scrambler (with Bacon) - G (Egg Whites),Corner Bakery Cafe
470,470,Anaheim Panini (Egg Whites),470,Anaheim Panini (Egg Whites),Corner Bakery Cafe
140,140,"Oatmeal w/out toppings - LF, V, G* (Sweet Crisp not included)",140,"Oatmeal w/out toppings - LF, V, G* (Sweet Crisp not included)",Corner Bakery Cafe
1200,141,Baked French Toast w/Bacon & Scrambled Eggs (Whole Eggs),55,Baked French Toast w/Bacon & Scrambled Eggs (Whole Eggs),Corner Bakery Cafe
530,62,Chocolate Muffin - V,28,Chocolate Muffin - V,Corner Bakery Cafe
430,36,Harvest Salad - V (Café & Combo),25,Harvest Salad - V (Café & Combo),Corner Bakery Cafe
870,74,Harvest Salad w/Roasted Chicken (Entrée),47,Harvest Salad w/Roasted Chicken (Entrée),Corner Bakery Cafe
90,8,Asian Edamame Salad - V (Trio),5,Asian Edamame Salad - V (Trio),Corner Bakery Cafe
360,22,D.C. Chicken Salad - G (Side),21,D.C. Chicken Salad - G (Side),Corner Bakery Cafe
370,19,Cheddar Broccoli  (cup),28,Cheddar Broccoli  (cup),Corner Bakery Cafe
1040,213,Country Bread Boule - Bowl Option  (cup),3,Country Bread Boule - Bowl Option  (cup),Corner Bakery Cafe
1190,99,Chicken Carbonara - (Entrée),62,Chicken Carbonara - (Entrée),Corner Bakery Cafe
360,28,Smoked Turkey Cobb - (Combo),19,Smoked Turkey Cobb - (Combo),Corner Bakery Cafe
720,56,Smoked Turkey Cobb - (Whole),38,Smoked Turkey Cobb - (Whole),Corner Bakery Cafe
410,46,Mom's Smoked Ham on White Bread (Whole),11,Mom's Smoked Ham on White Bread (Whole),Corner Bakery Cafe
740,70,Chicken Pomodori (Whole),28,Chicken Pomodori (Whole),Corner Bakery Cafe
350,48,Macaroni & Cheese - Kraft,11,Macaroni & Cheese - Kraft,Corner Bakery Cafe
70,9,Mom's Chicken Noodle - LF,2,Mom's Chicken Noodle - LF,Corner Bakery Cafe
410,8,Anaheim Scrambler - G (Egg Whites),29,Anaheim Scrambler - G (Egg Whites),Corner Bakery Cafe
460,460,Smoked Bacon & Cheddar Panini (Egg Whites),460,Smoked Bacon & Cheddar Panini (Egg Whites),Corner Bakery Cafe
45,45,"Oatmeal Toppings - Brown Sugar - LF, VG, G",45,"Oatmeal Toppings - Brown Sugar - LF, VG, G",Corner Bakery Cafe
1030,158,Baked French Toast w/Sausage & Fresh Fruit,31,Baked French Toast w/Sausage & Fresh Fruit,Corner Bakery Cafe
460,69,Pumpkin Muffin - V,18,Pumpkin Muffin - V,Corner Bakery Cafe
220,13,Mixed Greens Salad - V (Café & Combo),17,Mixed Greens Salad - V (Café & Combo),Corner Bakery Cafe
810,45,Santa Fe Ranch Salad - G (Entrée),49,Santa Fe Ranch Salad - G (Entrée),Corner Bakery Cafe
240,15,D.C. Chicken Salad - G (Trio),14,D.C. Chicken Salad - G (Trio),Corner Bakery Cafe
230,26,"Zesty Chicken Tortilla w/Tortilla Strips - LF, G  (cup)",11,"Zesty Chicken Tortilla w/Tortilla Strips - LF, G  (cup)",Corner Bakery Cafe
550,28,Cheddar Broccoli  (bowl),41,Cheddar Broccoli  (bowl),Corner Bakery Cafe
560,89,"Penne with Marinara - V, LF (Entrée)",15,"Penne with Marinara - V, LF (Entrée)",Corner Bakery Cafe
335,43,Turkey on Pretzel Bread - LF,8,Turkey on Pretzel Bread - LF,Corner Bakery Cafe
670,87,Turkey on Pretzel Bread - LF,15,Turkey on Pretzel Bread - LF,Corner Bakery Cafe
470,66,Mom's Turkey on Harvest Bread (Whole),5,Mom's Turkey on Harvest Bread (Whole),Corner Bakery Cafe
760,78,Corned Beef Reuben (Whole),37,Corned Beef Reuben (Whole),Corner Bakery Cafe
440,49,Pasta w/ Cream Sauce,20,Pasta w/ Cream Sauce,Corner Bakery Cafe
365,47,Peanut Butter & Jelly Sandwich - V (Combo),17,Peanut Butter & Jelly Sandwich - V (Combo),Corner Bakery Cafe
540,42,Grilled Cheese Sandwich - V (Whole),30,Grilled Cheese Sandwich - V (Whole),Corner Bakery Cafe
210,12,Loaded Baked Potato,14,Loaded Baked Potato,Corner Bakery Cafe
60,6,"Greek Vegetable Salad - V, G (Trio)",3,"Greek Vegetable Salad - V, G (Trio)",Corner Bakery Cafe
190,18,Italian Wedding Soup w/ Parmesan Cheese  (cup),8,Italian Wedding Soup w/ Parmesan Cheese  (cup),Corner Bakery Cafe
360,40,"Zesty Chicken Tortilla w/Tortilla Strips - LF, G  (bowl)",16,"Zesty Chicken Tortilla w/Tortilla Strips - LF, G  (bowl)",Corner Bakery Cafe
120,9,Mixed Greens Salad w/dressing - V,8,Mixed Greens Salad w/dressing - V,Corner Bakery Cafe
340,37,Chicken Carbonara - (Combo),12,Chicken Carbonara - (Combo),Corner Bakery Cafe
680,74,Chicken Carbonara - (Whole),24,Chicken Carbonara - (Whole),Corner Bakery Cafe
240,37,Mom's Corned Beef on Caraway Rye Bread (Combo),2,Mom's Corned Beef on Caraway Rye Bread (Combo),Corner Bakery Cafe
40,1,Add Spread - Mayo (Combo),4,Add Spread - Mayo (Combo),Corner Bakery Cafe
370,35,Chicken Pomodori (Combo),14,Chicken Pomodori (Combo),Corner Bakery Cafe
680,70,Grilled Ham & Swiss (Whole),22,Grilled Ham & Swiss (Whole),Corner Bakery Cafe
410,60,Ham Sandwich on Harvest Bread - LF (Whole),7,Ham Sandwich on Harvest Bread - LF (Whole),Corner Bakery Cafe
80,13,"Roasted Tomato Basil - LF, V",2,"Roasted Tomato Basil - LF, V",Corner Bakery Cafe
620,81,Banana Baby Bundt Cake - V,30,Banana Baby Bundt Cake - V,Corner Bakery Cafe
290,47,Oatmeal Raisin Cookie - V,10,Oatmeal Raisin Cookie - V,Corner Bakery Cafe
530,72,Raspberry Bar - V,24,Raspberry Bar - V,Corner Bakery Cafe
490,81,Caramel Latte - Whole,13,Caramel Latte - Whole,Corner Bakery Cafe
120,17,Cappuccino - Nonfat,0,Cappuccino - Nonfat,Corner Bakery Cafe
270,20,Chai Latte - Whole,15,Chai Latte - Whole,Corner Bakery Cafe
2600,532,Country Small Oblong - VG (whole),8,Country Small Oblong - VG (whole),Corner Bakery Cafe
410,60,Poblano Cheese Batard - V,13,Poblano Cheese Batard - V,Corner Bakery Cafe
1140,88,Pesto Cavatappi (Entrée),64,Pesto Cavatappi (Entrée),Corner Bakery Cafe
330,35,Uptown Turkey on Harvest Bread - (Combo),12,Uptown Turkey on Harvest Bread - (Combo),Corner Bakery Cafe
660,70,Uptown Turkey on Harvest Bread - (Whole),23,Uptown Turkey on Harvest Bread - (Whole),Corner Bakery Cafe
305,32,California Grille - V (Combo),13,California Grille - V (Combo),Corner Bakery Cafe
740,72,Green Chile & Chicken (Whole),27,Green Chile & Chicken (Whole),Corner Bakery Cafe
290,21,Grilled Cheese Sandwich - V (Combo),17,Grilled Cheese Sandwich - V (Combo),Corner Bakery Cafe
405,56,Peanut Butter & Jelly Sandwich on Harvest Bread - V (Combo),16,Peanut Butter & Jelly Sandwich on Harvest Bread - V (Combo),Corner Bakery Cafe
330,42,Ham Sandwich - LF (Whole),9,Ham Sandwich - LF (Whole),Corner Bakery Cafe
100,9,Italian Wedding Soup,4,Italian Wedding Soup,Corner Bakery Cafe
70,16,"Seasonal Fruit Medley - LF, VG, G",0,"Seasonal Fruit Medley - LF, VG, G",Corner Bakery Cafe
340,51,Monster Cookie - V,14,Monster Cookie - V,Corner Bakery Cafe
730,80,Maple Pecan Bar - V,44,Maple Pecan Bar - V,Corner Bakery Cafe
380,61,Caramel Latte - Whole,11,Caramel Latte - Whole,Corner Bakery Cafe
90,12,Cappuccino - Nonfat,0,Cappuccino - Nonfat,Corner Bakery Cafe
200,15,Chai Latte - Whole,11,Chai Latte - Whole,Corner Bakery Cafe
1040,213,Country Boule - VG (whole),3,Country Boule - VG (whole),Corner Bakery Cafe
360,65,Ciabatta Ficelle - V,6,Ciabatta Ficelle - V,Corner Bakery Cafe
425,36,Poblano Fresco Roast Beef on Poblano Cheese Bread - (Combo),21,Poblano Fresco Roast Beef on Poblano Cheese Bread - (Combo),Corner Bakery Cafe
850,72,Poblano Fresco Roast Beef on Poblano Cheese Bread - (Whole),42,Poblano Fresco Roast Beef on Poblano Cheese Bread - (Whole),Corner Bakery Cafe
205,23,Mom's Smoked Ham on White Bread (Combo),6,Mom's Smoked Ham on White Bread (Combo),Corner Bakery Cafe
510,70,Mom's Roast Beef on Sourdough Bread (Whole),8,Mom's Roast Beef on Sourdough Bread (Whole),Corner Bakery Cafe
340,35,Grilled Ham & Swiss (Combo),11,Grilled Ham & Swiss (Combo),Corner Bakery Cafe
320,39,Kids' Scrambler w/Toast & Fresh Fruit,12,Kids' Scrambler w/Toast & Fresh Fruit,Corner Bakery Cafe
400,62,Turkey Sandwich on Harvest Bread - LF (Whole),5,Turkey Sandwich on Harvest Bread - LF (Whole),Corner Bakery Cafe
480,64,Lemon Pound Cake - Slice,22,Lemon Pound Cake - Slice,Corner Bakery Cafe
390,45,Whoopee Pie - Chocolate Mocha - V,21,Whoopee Pie - Chocolate Mocha - V,Corner Bakery Cafe
140,11,Cappuccino - Whole,7,Cappuccino - Whole,Corner Bakery Cafe
510,95,Truffle Mocha - Whole,16,Truffle Mocha - Whole,Corner Bakery Cafe
320,63,Caramel Latte - Nonfat,2,Caramel Latte - Nonfat,Corner Bakery Cafe
300,72,Truffle Mocha - Nonfat,1,Truffle Mocha - Nonfat,Corner Bakery Cafe
210,29,Chai Latte - Nonfat,0,Chai Latte - Nonfat,Corner Bakery Cafe
520,136,Old Fashioned Lemonade - VG,0,Old Fashioned Lemonade - VG,Corner Bakery Cafe
220,32,Cinnamon Raisin - V (slice),7,Cinnamon Raisin - V (slice),Corner Bakery Cafe
2070,340,Raisin Pecan Miche - VG (whole),61,Raisin Pecan Miche - VG (whole),Corner Bakery Cafe
395,37,Poblano Fresco Vegetarian on Poblano Cheese Bread - V,22,Poblano Fresco Vegetarian on Poblano Cheese Bread - V,Corner Bakery Cafe
790,73,Poblano Fresco Vegetarian on Poblano Cheese Bread - V,44,Poblano Fresco Vegetarian on Poblano Cheese Bread - V,Corner Bakery Cafe
320,33,Mom's Tuna Salad on Harvest Bread (Combo),13,Mom's Tuna Salad on Harvest Bread (Combo),Corner Bakery Cafe
500,65,Mom's Roasted Chicken on Harvest Bread (Whole),8,Mom's Roasted Chicken on Harvest Bread (Whole),Corner Bakery Cafe
610,64,California Grille - V (Whole),26,California Grille - V (Whole),Corner Bakery Cafe
320,37,Half Moon Cheese Ravioli - V,14,Half Moon Cheese Ravioli - V,Corner Bakery Cafe
190,10,Cheddar Broccoli,14,Cheddar Broccoli,Corner Bakery Cafe
80,20,Kid's Apple Juice,0,Kid's Apple Juice,Corner Bakery Cafe
30,7,"Baby Carrots - LF, VG, G",0,"Baby Carrots - LF, VG, G",Corner Bakery Cafe
490,73,Pumpkin Pound Cake - Slice,19,Pumpkin Pound Cake - Slice,Corner Bakery Cafe
440,38,Whoopee Pie - Peanut Butter - V,29,Whoopee Pie - Peanut Butter - V,Corner Bakery Cafe
190,15,Cappuccino - Whole,10,Cappuccino - Whole,Corner Bakery Cafe
350,50,Truffle Hot Chocolate w/Whipped Cream - Whole,17,Truffle Hot Chocolate w/Whipped Cream - Whole,Corner Bakery Cafe
410,84,Caramel Latte - Nonfat,2,Caramel Latte - Nonfat,Corner Bakery Cafe
400,98,Truffle Mocha - Nonfat,1,Truffle Mocha - Nonfat,Corner Bakery Cafe
260,68,Old Fashioned Lemonade - VG,0,Old Fashioned Lemonade - VG,Corner Bakery Cafe
700,182,Frozen Mango Lemonade - VG,0,Frozen Mango Lemonade - VG,Corner Bakery Cafe
80,16,Country Boule - VG (slice),0,Country Boule - VG (slice),Corner Bakery Cafe
1990,393,Steakhouse Rye - VG (whole),15,Steakhouse Rye - VG (whole),Corner Bakery Cafe
5,0,Add Spread - Country Dijon Mustard (Combo),0,Add Spread - Country Dijon Mustard (Combo),Corner Bakery Cafe
365,36,Corner Club (Combo),15,Corner Club (Combo),Corner Bakery Cafe
380,22,Kids' Cheesy Scrambler w/Toast & Bacon,24,Kids' Cheesy Scrambler w/Toast & Bacon,Corner Bakery Cafe
730,93,Peanut Butter & Jelly Sandwich - V (Whole),34,Peanut Butter & Jelly Sandwich - V (Whole),Corner Bakery Cafe
580,70,Chocolate Baby Bundt Cake - V,30,Chocolate Baby Bundt Cake - V,Corner Bakery Cafe
290,47,Snickerdoodle Cookie - V,10,Snickerdoodle Cookie - V,Corner Bakery Cafe
590,53,Cream Cheese Brownie - V,37,Cream Cheese Brownie - V,Corner Bakery Cafe
650,108,Caramel Latte - Whole,17,Caramel Latte - Whole,Corner Bakery Cafe
120,16,Latte - Nonfat,0,Latte - Nonfat,Corner Bakery Cafe
340,25,Chai Latte - Whole,18,Chai Latte - Whole,Corner Bakery Cafe
50,8,Traditional Sesame Baguette - VG (slice),1,Traditional Sesame Baguette - VG (slice),Corner Bakery Cafe
4220,862,Country Large Oblong - VG (whole),16,Country Large Oblong - VG (whole),Corner Bakery Cafe
410,77,Pretzel Demi - V,5,Pretzel Demi - V,Corner Bakery Cafe
500,48,Mom's Egg Salad on White Bread (Whole),25,Mom's Egg Salad on White Bread (Whole),Corner Bakery Cafe
370,36,Green Chile & Chicken (Combo),13,Green Chile & Chicken (Combo),Corner Bakery Cafe
320,22,Kids' Scrambler w/Toast & Bacon,19,Kids' Scrambler w/Toast & Bacon,Corner Bakery Cafe
320,43,Turkey Sandwich - LF (Whole),7,Turkey Sandwich - LF (Whole),Corner Bakery Cafe
40,11,Grapes - Small Bunch (Kids' Menu) - G,0,Grapes - Small Bunch (Kids' Menu) - G,Corner Bakery Cafe
770,108,Cinnamon Creme Cake - Slice (12 slices/cake) - V,34,Cinnamon Creme Cake - Slice (12 slices/cake) - V,Corner Bakery Cafe
270,44,White Chocolate Macadamia Nut Cookie,10,White Chocolate Macadamia Nut Cookie,Corner Bakery Cafe
100,8,Cappuccino - Whole,5,Cappuccino - Whole,Corner Bakery Cafe
380,70,Truffle Mocha - Whole,12,Truffle Mocha - Whole,Corner Bakery Cafe
190,26,Latte - Nonfat,0,Latte - Nonfat,Corner Bakery Cafe
170,23,Chai Latte - Nonfat,0,Chai Latte - Nonfat,Corner Bakery Cafe
320,64,Iced Coffee - Creamy,6,Iced Coffee - Creamy,Corner Bakery Cafe
330,46,Brioche Flatbread (slice),13,Brioche Flatbread (slice),Corner Bakery Cafe
2090,314,Mom's White - V (whole),67,Mom's White - V (whole),Corner Bakery Cafe
380,39,Kids' Cheesy Scrambler w/Toast & Fresh Fruit,17,Kids' Cheesy Scrambler w/Toast & Fresh Fruit,Corner Bakery Cafe
810,112,Peanut Butter & Jelly Sandwich on Harvest Bread - V (Whole),32,Peanut Butter & Jelly Sandwich on Harvest Bread - V (Whole),Corner Bakery Cafe
110,16,Garlic Bread (Pasta Entrées Only) - V,4,Garlic Bread (Pasta Entrées Only) - V,Corner Bakery Cafe
760,84,Chocolate Turtle Baby Bundt Cake - V,44,Chocolate Turtle Baby Bundt Cake - V,Corner Bakery Cafe
290,47,Sugar Cookie - V,10,Sugar Cookie - V,Corner Bakery Cafe
590,86,Fudge Brownie,28,Fudge Brownie,Corner Bakery Cafe
270,46,Truffle Mocha - Whole,10,Truffle Mocha - Whole,Corner Bakery Cafe
160,22,Latte - Nonfat,0,Latte - Nonfat,Corner Bakery Cafe
125,17,Chai Latte - Nonfat,0,Chai Latte - Nonfat,Corner Bakery Cafe
640,128,Iced Coffee - Creamy,12,Iced Coffee - Creamy,Corner Bakery Cafe
180,35,White Rye Oblong - VG (slice),1,White Rye Oblong - VG (slice),Corner Bakery Cafe
2080,401,Harvest - VG (whole),15,Harvest - VG (whole),Corner Bakery Cafe
90,21,Kid's Berry Juice,0,Kid's Berry Juice,Corner Bakery Cafe
150,15,"Bakery Chips - VG, G",9,"Bakery Chips - VG, G",Corner Bakery Cafe
240,23,Apricot Walnut Rugalach - V,15,Apricot Walnut Rugalach - V,Corner Bakery Cafe
400,45,Whoopee Pie - Pumpkin - V,22,Whoopee Pie - Pumpkin - V,Corner Bakery Cafe
190,15,Latte - Whole,10,Latte - Whole,Corner Bakery Cafe
480,75,Truffle Hot Chocolate w/Whipped Cream - Whole,21,Truffle Hot Chocolate w/Whipped Cream - Whole,Corner Bakery Cafe
280,51,Truffle Hot Chocolate w/Whipped Cream - Nonfat,7,Truffle Hot Chocolate w/Whipped Cream - Nonfat,Corner Bakery Cafe
350,91,Frozen Mango Lemonade - VG,0,Frozen Mango Lemonade - VG,Corner Bakery Cafe
640,166,Frozen Mango Pomegranate Swirl - VG,0,Frozen Mango Pomegranate Swirl - VG,Corner Bakery Cafe
110,22,Country Small Oblong - VG (slice),0,Country Small Oblong - VG (slice),Corner Bakery Cafe
140,23,Raisin Pecan Miche - VG (slice),4,Raisin Pecan Miche - VG (slice),Corner Bakery Cafe
1610,287,Traditional Sesame Baguette - VG (whole),30,Traditional Sesame Baguette - VG (whole),Corner Bakery Cafe
110,27,Banana - Whole (Kids' Menu) - G,0,Banana - Whole (Kids' Menu) - G,Corner Bakery Cafe
250,24,Cinnamon Pecan Rugalach - V,16,Cinnamon Pecan Rugalach - V,Corner Bakery Cafe
430,43,Whoopee Pie - Vanilla - V,26,Whoopee Pie - Vanilla - V,Corner Bakery Cafe
250,19,Latte - Whole,13,Latte - Whole,Corner Bakery Cafe
610,100,Truffle Hot Chocolate w/Whipped Cream - Whole,24,Truffle Hot Chocolate w/Whipped Cream - Whole,Corner Bakery Cafe
390,78,Truffle Hot Chocolate w/Whipped Cream - Nonfat,7,Truffle Hot Chocolate w/Whipped Cream - Nonfat,Corner Bakery Cafe
320,83,Frozen Mango Pomegranate Swirl - VG,0,Frozen Mango Pomegranate Swirl - VG,Corner Bakery Cafe
580,150,Frozen Pomegranate Lemonade - VG,0,Frozen Pomegranate Lemonade - VG,Corner Bakery Cafe
170,33,Country Large Oblong - VG (slice),1,Country Large Oblong - VG (slice),Corner Bakery Cafe
1320,160,Brioche Flatbread (whole),51,Brioche Flatbread (whole),Corner Bakery Cafe
3540,649,White Rye Oblong - VG (whole),59,White Rye Oblong - VG (whole),Corner Bakery Cafe
10,1,"Pickle Spear - VG, G",0,"Pickle Spear - VG, G",Corner Bakery Cafe
