,id,age_ratings,aggregated_rating,aggregated_rating_count,bundles,category,cover,created_at,first_release_date,franchise,franchises,game_engines,game_modes,genres,involved_companies,name,parent_game,platforms,player_perspectives,popularity,release_dates,screenshots,similar_games,slug,storyline,summary,tags,themes,total_rating,total_rating_count,updated_at,url,videos,websites,rating,rating_count,keywords,collection,external_games,artworks,pulse_count,alternative_names,hypes,time_to_beat,multiplayer_modes
168,69512,,,,,1,44692.0,1506556800,1507593600.0,,,,[1],"[12, 25]","[59337, 59338]",The Surge: Fire & Ice Weapon Pack,11590,"[6, 48, 49]",[2],1.0,"[131666, 131667, 131668]","[135151, 135152, 135153, 135154, 135155]",,the-surge-fire-and-ice-weapon-pack,,"A free weapon pack DLC released ahead of the ""A Walk in the Park"" DLC. 
 
""Discover 10 new high-tech weapons lost in the CREO complex! 5 fire-based weapons meant for security forces were stolen from their containment units. 5 orbital research tools, state-of-the-art equipment using hypercooling technology, have been lost during the incident at CREO. A security memo and a CREO newsletter in your inventory's Organizer give clues to locate these 10 deadly weapons!""",,"[1, 18]",,,1513814400,https://www.igdb.com/games/the-surge-fire-and-ice-weapon-pack,,[64396],,,[541],,,,,,1.0,,
169,74745,,,,,1,43202.0,1508371200,1508198400.0,,,,,,"[55949, 55950]",South Park: The Fractured But Whole - Relics of Zaron,11161,"[6, 48, 49]",,1.0,"[123182, 123183, 123184]",[130121],,south-park-the-fractured-but-whole-relics-of-zaron,,Pay homage to the epic war waged for the Stick of Truth with the Relics of Zaron – Stick of Truth Costumes and Perks Pack.,[536874009],,,,1572393600,https://www.igdb.com/games/south-park-the-fractured-but-whole-relics-of-zaron,,[59710],,,[3097],,,,,,,,
170,74963,,,,,1,43525.0,1508976000,1506384000.0,1.0,[1],,"[1, 2]","[13, 30]",[56366],Pinball FX3: Star Wars Pinball - Unsung Heroes,41051,"[6, 48, 49]",[3],1.44578216048949,"[124633, 124634, 124635]","[130917, 130918, 130919, 130920]","[16806, 17130, 24620, 25311, 34823, 36258, 89550, 101573, 107318, 111187]",pinball-fx3-star-wars-pinball-unsung-heroes,,"Journey to a galaxy far, far away and fight alongside unhailed warriors as they take on the might of the evil Empire in the Star Wars™ Pinball: Unsung Heroes pack! 
 
- Join the Rebellion and restore hope to the galaxy on the """"Star Wars™ Pinball: Rogue One™"""" table. Help Jyn Erso and a small group of Rebel fighters uncover a way to destroy the Empire's ultimate weapon by stealing the Death Star plans. 
 
- Aid the Rebel crew of the Ghost starship on the """"Star Wars™ Pinball: Star Wars Rebels™"""" table. Ezra Bridger and Kanan Jarrus battle against The Inquisitor and defy the Empire in this table based on the Star Wars Rebels™ TV show.","[18, 268435469, 268435486]",[18],,,1566950400,https://www.igdb.com/games/pinball-fx3-star-wars-pinball-unsung-heroes,"[16472, 16473]","[60078, 60079, 60080, 60081, 60082, 60083]",,,,2225.0,,,,[12219],,,
171,74964,,,,,1,43526.0,1508976000,1506384000.0,1.0,[1],,"[1, 2]","[13, 30]",[56367],Pinball FX3: Star Wars Pinball - The Force Awakens,41051,"[6, 48, 49]",[3],1.44578216048949,"[124636, 124637, 124638]","[130921, 130922, 130923, 130924]","[16806, 17130, 24620, 25311, 34823, 36258, 89550, 101573, 107318, 111187]",pinball-fx3-star-wars-pinball-the-force-awakens,,"Based on events from the hotly anticipated Star Warsᵀᴹ: The Force Awakensᵀᴹ movie, players will be able to experience unforgettable moments from the film on two action-packed pinball tables. 
 
Team up with the Resistance to fight against the First Order alongside Rey, Finn, Poe, Princess Leia and Han Solo in the Star Wars™ Pinball: The Force Awakens™ Table! 
 
Take command of the First Order as you travel through hyperspace on board a Star Destroyer and restore order to a galaxy far, far away on the Star Wars™ Pinball: Might of the First Order table!","[18, 268435469, 268435486]",[18],,,1566950400,https://www.igdb.com/games/pinball-fx3-star-wars-pinball-the-force-awakens,[16474],"[60084, 60085, 60086, 60087, 60088, 60089]",,,,2225.0,,,1.0,"[12220, 12221]",,,
172,75976,,,,,1,44688.0,1510790400,1510704000.0,,,,[1],[31],,Agents of Mayhem: Safeword,19440,"[6, 48, 49]",[2],1.0,"[189633, 189634, 189635]","[135145, 135146]","[37419, 78632, 86521, 87622, 96217, 103292, 103295, 105049, 106987, 111130]",agents-of-mayhem-safeword,,"Kinzie Kensington has been an exceptional hacker since she was old enough to read and type. Instead of letting her talents go to waste in prison, the FBI decided she’d be better off working for them, so she was put to work in the cybercrimes unit at 18 years old. Being stuck in a boring, dead-end job never sat well with Kinzie. She wanted action, excitement, and above all an outlet for punishing people violently. While she knows LEGION is a dangerous organization which needs to be stopped, she probably wouldn’t care as much if she wasn’t allowed to go out in the field. 
 
As an agent of MAYHEM, she gets high-tech gadgets, weapons, and a license to beat down anyone who gets in her way … or who she thinks may need a good kick in the ass. Also, the ability to spy on so many interesting individuals in the agency keeps her pretty happy during her downtime.","[1, 268435487]",[1],,,1582848000,https://www.igdb.com/games/agents-of-mayhem-safeword,[16810],,,,,,,,1.0,,,,
173,76430,[23724],,,,1,72707.0,1512000000,1553558400.0,4.0,[4],[212],[1],"[12, 31]",[72198],Final Fantasy XV: Episode Ardyn,359,"[6, 48, 49]",[2],1.0,"[167625, 167626, 167627]","[296458, 296459, 296460, 296461, 296462, 296463, 296464, 296465, 296466, 296467, 296468, 296469]","[55199, 81249, 96217, 101608, 103303, 105049, 106987, 115278, 116530, 119171]",final-fantasy-xv-episode-ardyn,,"The final DLC for Final Fantasy XV. 
Originally planned as the first of 4 new DLCs in a second Season Pass. 
Episode Ardyn will have a short anime prologue released before the DLC to introduce the story leading up to it. 
 
""EPISODE ARDYN offers players a chance to step into the role of FINAL FANTASY XV’s main antagonist. Set before the events of FINAL FANTASY XV, players will learn more about Ardyn’s backstory in a story of death and restoration.""","[1, 17, 268435468, 268435487, 536871453]","[1, 17]",,,1556668800,https://www.igdb.com/games/final-fantasy-xv-episode-ardyn,[23721],"[104131, 104132]",,,[541],39.0,,,45.0,"[23529, 23530, 23531]",,,
174,76886,,,,,1,46069.0,1512691200,1512432000.0,1.0,[1],,,[5],"[58886, 58887]",Star Wars Battlefront II: The Last Jedi Season,26401,"[6, 48, 49]",,1.0,"[130662, 130663, 130664]","[138533, 138534, 138535, 138536, 138537]","[27270, 27476, 38030, 43367, 103281, 103292, 103298, 103301, 105049, 106805]",star-wars-battlefront-ii-the-last-jedi-season,"In Star Wars™ Battlefront™ II Resurrection, you’ll join Commander Iden Versio during the days of the First Order’s rise to power.","It all starts with choosing a side. On December 5, you’ll have an opportunity to align with the First Order or choose to fight for the Resistance. Your choice is important, as it will allow you to take part in special challenges that will grant your faction specific rewards. 
 
Things kick into high gear on December 13. Your favorite stormtrooper-turned-hero Finn joins the fight for the Resistance and Captain Phasma steps on to the Battlefront for the First Order. They can be purchased with in-game Credits from that week. Whichever faction is victorious in completing the most challenges that week will net a reward as well: a special Crate of high-power upgrades for Finn or Captain Phasma. 
 
New locations and vehicles will also arrive. On December 13, the cinematic content from Star Wars™: The Last Jedi continues with a new planetary map: Crait. The Starfighter Assault map of D'Qar will join as well, plus a new hero ship – Tallie Lintra's RZ-2 A-wing. Poe Dameron’s T-70 X-wing is also upgraded with a new ability inspired by Star Wars™: The Last Jedi . 
 
Iden Versio returns. In Star Wars™ Battlefront™ II Resurrection, you’ll join Commander Iden Versio during the days of the First Order’s rise to power. These new chapters of Star Wars™ Battlefront™ II’s single-player story mode will be available December 13. 
 
Your choice of faction will continue to matter. Throughout December, you'll see your chosen faction's progress reflected in-game, as you fight alongside allies from around the world to swing the tide of battle.","[1, 268435461, 536874009]",[1],,,1567382400,https://www.igdb.com/games/star-wars-battlefront-ii-the-last-jedi-season,[17096],"[63748, 109556]",,,[3097],4191.0,,,1.0,"[13152, 13153]",,,
175,78917,[20852],74.3333333333333,3.0,,1,61114.0,1514160000,1517270400.0,726.0,[726],,"[1, 2, 3]",[5],"[59437, 59438]",Call of Duty: WWII - The Resistance DLC Pack 1,28204,"[6, 48, 49]",[1],1.0,"[131804, 136899, 136900]",[183621],"[27270, 32902, 76253, 76263, 90099, 103281, 103298, 103301, 113111, 113195]",call-of-duty-wwii-the-resistance-dlc-pack-1,,,"[1, 268435461]",[1],74.3333333333333,3.0,1520380800,https://www.igdb.com/games/call-of-duty-wwii-the-resistance-dlc-pack-1,[17323],,,,,,,,8.0,,,,
176,90082,[22737],55.0,7.0,[95960],1,72774.0,1520380800,1531785600.0,,,[118],"[1, 3]","[5, 31]","[66504, 66505]",Far Cry 5: Lost on Mars,28552,"[6, 48, 49]",[1],1.0,"[155776, 155777, 155778]","[239842, 239843, 239844, 239845, 239846, 239847]","[19164, 26950, 55038, 90099, 103276, 103292, 105049, 105269, 107318, 113114]",far-cry-5-lost-on-mars,,"Lost on Mars transports the franchise’s insanity from Hope County to the red planet as Nick Rye is teleported to a hostile planet to help his buddy Hurk thwart an alien invasion of Earth. This adventure gives players a new arsenal of alien weaponry, including the Blaster of Disaster, Hellfire and Morphinator, while also introducing a new traversal tool with Space Jets. Humankind’s future is in the hands of the game’s most notorious guns-for-hire. Time to squash some bugs!","[1, 18, 38, 268435461, 268435487]","[1, 18, 38]",57.36111381927695,12.0,1579737600,https://www.igdb.com/games/far-cry-5-lost-on-mars,[21096],"[103848, 103849, 104765]",59.7222276385539,5.0,,103.0,,,16.0,,,,
177,90083,,62.5,3.0,[95960],1,72758.0,1520380800,1528156800.0,,,[118],"[1, 3]","[5, 31]","[76613, 76614, 76615]",Far Cry 5: Hours of Darkness,28552,"[6, 48, 49]",[1],3.228896378518355,"[153578, 153579, 153580]","[213515, 213516, 213517, 297161, 297162]","[19164, 81249, 101211, 103292, 103298, 103301, 103329, 105049, 105269, 111130]",far-cry-5-hours-of-darkness,,"Hours of Darkness, the first of three planned DLC expansions for Far Cry 5, will be out on June 5. The expansion will move the game from Hope County to the sweltering jungles of the Vietnam War, where local boy Wendell ""Red"" Redler will embark upon a mission to rescued his captured comrades. 
 
The expansion will add new weapons to the game, including the M16 rifle, the SVD sniper rifle, and the M60 machine gun, all of which will also be usable in the main campaign. You'll also have the ability to call in ""bombing airstrikes,"" which will presumably deliver more bang-for-the-buck than Hurk's mom's helicopter, and a new Survival Instinct feature that grants up to four temporary perks for accumulating stealth kills.","[1, 38, 268435461, 268435487]","[1, 38]",60.13091254918635,13.0,1579478400,https://www.igdb.com/games/far-cry-5-hours-of-darkness,"[18525, 20157, 20379]","[99580, 99581, 103957]",57.7618250983727,10.0,,103.0,,"[4908, 4974, 4975]",6.0,,,90083.0,
178,90136,,,,,1,82306.0,1520553600,1546214400.0,,,,"[1, 2, 3]",[13],[85285],Farming Simulator 17: Ropa Pack,19409,"[6, 48, 49]","[1, 2]",1.44573653498795,"[177021, 177022, 177023]","[199299, 199300, 199301, 199302, 199303]","[36258, 87485, 101573, 105264, 106008, 109462, 112754, 114766, 117665, 119119]",farming-simulator-17-ropa-pack,,"Expand Farming Simulator 17 with the ROPA Pack, for the most complete Farming Simulator experience! Drive 6 new vehicles and equipment from ROPA, including the ROPA Tiger 6 sugar beet harvester and the ROPA Keiler 2 potato harvester.",[268435469],,60.0,1.0,1570406400,https://www.igdb.com/games/farming-simulator-17-ropa-pack,,"[74742, 74743]",60.0,1.0,,,[271262],,,[26243],,,
179,96134,,70.0,1.0,,1,64915.0,1522713600,1521504000.0,,,,,,[83248],South Park: The Fractured But Whole - From Dusk Till Casa Bonita,11161,"[6, 48, 49]",,1.44573653498795,"[150784, 150785, 150786]","[209178, 209179, 209180, 209181, 209182, 209183]",,south-park-the-fractured-but-whole-from-dusk-till-casa-bonita,,"Ubisoft and South Park Digital Studios announced that South Park: The Fractured But Whole From Dusk Till Casa Bonita DLC will be available on March 20 on PlayStation 4, Xbox One, and PC. From South Park Digital Studios and developed by Ubisoft San Francisco, From Dusk Till Casa Bonita DLC adds an all-new story campaign and superhero class to South Park: The Fractured But Whole. 
 
Mysterion's sister is in trouble. She's fallen in with the Vamp Kids of South Park, who have descended upon Cartman's favorite restaurant, Casa Bonita. Visit the famous family eatery and explore Black Bart's Cave, watch the cliff divers, taste the magic of Mexico and defeat the brood of Vampires. 
 
Fight darkness with darkness and embrace the new Netherborn class, which features four new occult powers. Dress the part in new Goth costumes and gain some sweet loot. Enter the battle alongside Henrietta, the Goth: a powerful support Witch, and bring your new powers and buddy to the rest of your superhero adventure.",,,70.0,1.0,1572393600,https://www.igdb.com/games/south-park-the-fractured-but-whole-from-dusk-till-casa-bonita,[18862],,,,,,,,,,,,
180,101225,,,,,1,65725.0,1526342400,1477180800.0,,,,,,,Call of Duty: Infinite Warfare - Season Pass,18968,"[6, 48, 49]",,1.0,"[152519, 152520, 152521]","[212355, 212356]",,call-of-duty-infinite-warfare-season-pass,,,,,,,1526342400,https://www.igdb.com/games/call-of-duty-infinite-warfare-season-pass,,[79044],,,,,,,,,,,
181,103300,,77.5,4.0,[103306],1,73659.0,1528675200,1528675200.0,,,[25],[1],"[5, 31]","[78113, 78114]",Prey: Mooncrash,19531,"[6, 48, 49]",[1],1.445778115533162,"[155528, 168486, 168487]","[213827, 213828, 213829, 213830, 213831]","[25646, 26950, 55038, 103276, 103292, 103301, 103329, 105049, 105269, 107318]",prey-mooncrash,"TranStar’s secret moon base stopped transmitting shortly after the events of Prey. Now Peter, a hacker stationed aboard a spy satellite tasked with intercepting TranStar communications, must find out why. Trapped and under a ruthless contract with KASMA Corp, Peter’s only hope of ever seeing his family again is uncovering the moon base’s lost secrets.","In Mooncrash, a DLC for Prey, you’ll face overwhelming odds to escape a secret TranStar base on the moon, where the enemies you encounter, the hazards you face, the goals you complete, and the loot you collect are different each time you play. With changing environments as dangerous as they are dynamic, the Mooncrash campaign for Prey will offer a fun challenge to test even the most skilled players.","[1, 18, 19, 268435461, 268435487]","[1, 18, 19]",78.8851955088337,10.0,1577664000,https://www.igdb.com/games/prey-mooncrash,[20533],"[104888, 104889, 105495]",80.2703910176674,6.0,,102.0,,,38.0,,2.0,,
182,104965,,,,,1,,1530662400,1530489600.0,,,,,,,Sword Art Online: Fatal Bullet - Betrayal of Comrades,36515,"[6, 48, 49]",,1.0,"[163924, 163925, 163926]",,,sword-art-online-fatal-bullet-betrayal-of-comrades,,"SWORD ART ONLINE: FATAL BULLET Downloadable Content #2 
This DLC adds new stories, characters, weapons, outfits, and more. 
 
・New stories and dungeons 
・New Home Expansion System and ArFA-sys Speech Patterns 
・New characters: Shirley and Clarence 
・New bosses 
・New weapons, outfits, accesssories, hair styles, and face styles 
 
You and the group are in pursuit of the mysterious Copy ArFA-sys. 
As if copies of Zeliska, Itsuki, and Kureha weren't enough, it seems that there are now copies of Kirito and Asuna running around causing havoc as well. 
Find the new dungeon and uncover the truth behind the Copy ArFA-sys.",,,,,1548028800,https://www.igdb.com/games/sword-art-online-fatal-bullet-betrayal-of-comrades,[24318],[98543],,,,,,,,,,,
183,104985,,60.0,1.0,[116794],1,74510.0,1531008000,1530748800.0,,,,[1],[12],[66275],Kingdom Come: Deliverance – From the Ashes,4843,"[6, 48, 49]",[1],1.444053313059304,"[155456, 155457, 155458]","[215265, 215266, 215267, 215268, 215269, 215270, 215271]","[25636, 35737, 49414, 51213, 56036, 79134, 99118, 111287, 112416, 115989]",kingdom-come-deliverance-from-the-ashes,,"The first DLC for Kingdom Come: Deliverance introduces an entirely new type of adventure! You have an opportunity to participate in building a new village from the ground up and experience first-hand what it was like to create a new settlement. 
 
As a newly appointed bailiff, you must decide what buildings to erect and what people to bring in, and you must also settle disputes between the villagers. Each building is unique and comes with its own upgrades, material and labour requirements, so you will face some difficult decisions. 
 
A bailiff's lot is not an easy one, but he can still enjoy some fun after a hard day's work. Get yourself one of the new horses available and take it for a ride, throw a few dice against seasoned players in your new local tavern, match your skills against variously skilled opponents in your combat arena or just rest at home in your own comfortably furnished house.","[22, 268435468]",[22],60.0,1.0,1558310400,https://www.igdb.com/games/kingdom-come-deliverance-from-the-ashes,[21055],"[80864, 80865]",,,,,,[7279],5.0,,,,
